#Wavelength	n	k		
0.8444	1.46031	0.00124		
0.8452	1.4603	0.00124		
0.846	1.4603	0.00123		
0.8468	1.46029	0.00123		
0.8476	1.46028	0.00123		
0.8484	1.46027	0.00123		
0.8492	1.46026	0.00123		
0.85	1.46026	0.00123		
0.8508	1.46025	0.00123		
0.8516	1.46024	0.00123		
0.8524	1.46023	0.00122		
0.8532	1.46023	0.00122		
0.854	1.46022	0.00122		
0.8548	1.46021	0.00122		
0.8556	1.4602	0.00122		
0.8563	1.4602	0.00122		
0.8571	1.46019	0.00122		
0.8579	1.46018	0.00122		
0.8587	1.46017	0.00122		
0.8595	1.46017	0.00121		
0.8603	1.46016	0.00121		
0.8611	1.46015	0.00121		
0.8619	1.46014	0.00121		
0.8627	1.46014	0.00121		
0.8635	1.46013	0.00121		
0.8643	1.46012	0.00121		
0.8651	1.46012	0.00121		
0.8659	1.46011	0.00121		
0.8667	1.4601	0.0012		
0.8675	1.46009	0.0012		
0.8683	1.46009	0.0012		
0.8691	1.46008	0.0012		
0.8699	1.46007	0.0012		
0.8707	1.46007	0.0012		
0.8715	1.46006	0.0012		
0.8722	1.46005	0.0012		
0.873	1.46004	0.0012		
0.8738	1.46004	0.00119		
0.8746	1.46003	0.00119		
0.8754	1.46002	0.00119		
0.8762	1.46002	0.00119		
0.877	1.46001	0.00119		
0.8778	1.46	0.00119		
0.8786	1.46	0.00119		
0.8794	1.45999	0.00119		
0.8802	1.45998	0.00119		
0.881	1.45998	0.00118		
0.8818	1.45997	0.00118		
0.8826	1.45996	0.00118		
0.8834	1.45996	0.00118		
0.8842	1.45995	0.00118		
0.885	1.45994	0.00118		
0.8858	1.45994	0.00118		
0.8866	1.45993	0.00118		
0.8874	1.45992	0.00118		
0.8882	1.45991	0.00117		
0.8889	1.45991	0.00117		
0.8897	1.4599	0.00117		
0.8905	1.4599	0.00117		
0.8913	1.45989	0.00117		
0.8921	1.45988	0.00117		
0.8929	1.45988	0.00117		
0.8937	1.45987	0.00117		
0.8945	1.45986	0.00117		
0.8953	1.45986	0.00117		
0.8961	1.45985	0.00116		
